Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,SeriesFormat,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD
zeek,TH,https://www.vlr.gg/player/562/zeek,EMEA,167354,113059,AscentPICK,bo1,1.09,229.0,18,16,0,1.12,57%,159.0,37%,1.0,4.0
keloqz,TH,https://www.vlr.gg/player/3582/keloqz,EMEA,167354,113059,AscentPICK,bo1,0.92,225.0,15,18,5,0.83,76%,142.0,34%,5.0,3.0
AvovA,TH,https://www.vlr.gg/player/1507/avova,EMEA,167354,113059,AscentPICK,bo1,0.67,173.0,12,20,12,0.6,62%,101.0,11%,0.0,2.0
Boo,TH,https://www.vlr.gg/player/1144/boo,EMEA,167354,113059,AscentPICK,bo1,0.6,111.0,8,16,6,0.5,76%,81.0,22%,0.0,2.0
Ethan,EG,https://www.vlr.gg/player/11225/ethan,Americas,167354,113059,AscentPICK,bo1,1.72,301.0,21,11,20,1.91,95%,199.0,19%,3.0,1.0
BcJ,EG,https://www.vlr.gg/player/864/bcj,Americas,167354,113059,AscentPICK,bo1,1.26,234.0,17,13,18,1.31,86%,144.0,16%,2.0,2.0
Boostio,EG,https://www.vlr.gg/player/604/boostio,Americas,167354,113059,AscentPICK,bo1,1.2,251.0,20,14,4,1.43,86%,163.0,26%,0.0,1.0
jawgemo,EG,https://www.vlr.gg/player/3993/jawgemo,Americas,167354,113059,AscentPICK,bo1,1.14,248.0,19,14,4,1.36,76%,152.0,18%,5.0,3.0
C0M,EG,https://www.vlr.gg/player/619/c0m,Americas,167354,113059,AscentPICK,bo1,0.77,168.0,11,17,11,0.65,71%,108.0,6%,3.0,1.0
heat,MIBR,https://www.vlr.gg/player/8673/heat,Americas,167355,113061,HavenPICK,bo1,1.38,309.0,22,16,6,1.38,76%,209.0,32%,3.0,5.0
frz,MIBR,https://www.vlr.gg/player/651/frz,Americas,167355,113061,HavenPICK,bo1,1.27,243.0,18,14,6,1.29,86%,166.0,31%,3.0,0.0
murizzz,MIBR,https://www.vlr.gg/player/783/murizzz,Americas,167355,113061,HavenPICK,bo1,1.18,203.0,17,14,8,1.21,71%,130.0,39%,2.0,2.0
RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,Americas,167355,113061,HavenPICK,bo1,0.66,183.0,11,17,16,0.65,71%,108.0,22%,1.0,2.0
jzz,MIBR,https://www.vlr.gg/player/13093/jzz,Americas,167355,113061,HavenPICK,bo1,0.43,119.0,9,19,4,0.47,67%,75.0,27%,1.0,2.0
Crws,TLN,https://www.vlr.gg/player/3977/crws,Pacific,167355,113061,HavenPICK,bo1,1.48,278.0,21,12,11,1.75,81%,163.0,34%,4.0,1.0
Sushiboys,TLN,https://www.vlr.gg/player/3342/sushiboys,Pacific,167355,113061,HavenPICK,bo1,1.39,237.0,18,13,5,1.38,81%,157.0,24%,2.0,1.0
garnetS,TLN,https://www.vlr.gg/player/18035/garnets,Pacific,167355,113061,HavenPICK,bo1,0.97,258.0,18,19,5,0.95,71%,172.0,28%,3.0,4.0
foxz,TLN,https://www.vlr.gg/player/6723/foxz,Pacific,167355,113061,HavenPICK,bo1,0.87,199.0,15,16,7,0.94,76%,127.0,28%,0.0,2.0
