MatchID,MapNum,WinnerOrg,Score,MatchName
318939,all,NAVI,2-1,Regular Season: Week 5
318940,164175,TL,13-4,Regular Season: Week 5
318940,164176,TL,13-2,Regular Season: Week 5
318940,all,TL,2-0,Regular Season: Week 5
318941,164178,FUT,13-9,Regular Season: Week 5
318941,164179,FUT,13-6,Regular Season: Week 5
318941,all,FUT,2-0,Regular Season: Week 5
321373,164449,Team,13-8,Showmatch: Showmatch
321373,all,Team,1-0,Showmatch: Showmatch
329907,167267,T1,13-7,Playoffs: Knockout Round
329907,167268,T1,13-11,Playoffs: Knockout Round
329907,all,T1,2-0,Playoffs: Knockout Round
329908,167270,PRX,13-0,Playoffs: Knockout Round
329908,167272,PRX,13-9,Playoffs: Knockout Round
329908,169325,TLN,13-7,Playoffs: Knockout Round
329908,all,PRX,2-1,Playoffs: Knockout Round
329909,167273,T1,13-9,Playoffs: Upper Semifinals
329909,167274,GEN,13-8,Playoffs: Upper Semifinals
329909,167275,T1,13-7,Playoffs: Upper Semifinals
329909,all,T1,2-1,Playoffs: Upper Semifinals
329910,167276,PRX,13-6,Playoffs: Upper Semifinals
329910,167277,KRX,13-10,Playoffs: Upper Semifinals
329910,167278,PRX,13-6,Playoffs: Upper Semifinals
329910,all,PRX,2-1,Playoffs: Upper Semifinals
329911,167279,KRX,13-8,Playoffs: Lower Round 1
329911,167280,GEN,13-11,Playoffs: Lower Round 1
329911,167281,GEN,13-8,Playoffs: Lower Round 1
329911,all,GEN,2-1,Playoffs: Lower Round 1
329912,167282,PRX,13-3,Playoffs: Upper Final
329912,167283,PRX,13-5,Playoffs: Upper Final
329912,all,PRX,2-0,Playoffs: Upper Final
329913,167285,GEN,13-2,Playoffs: Lower Final
329913,167286,GEN,13-11,Playoffs: Lower Final
329913,167287,GEN,13-9,Playoffs: Lower Final
329913,all,GEN,3-0,Playoffs: Lower Final
329914,167290,GEN,13-9,Playoffs: Grand Final
329914,167291,PRX,13-9,Playoffs: Grand Final
329914,167292,PRX,13-11,Playoffs: Grand Final
329914,167293,GEN,13-9,Playoffs: Grand Final
329914,167294,PRX,13-8,Playoffs: Grand Final
329914,all,PRX,3-2,Playoffs: Grand Final
337407,168972,G2,13-6,Playoffs: Knockout Round
337407,168973,G2,15-13,Playoffs: Knockout Round
337407,all,G2,2-0,Playoffs: Knockout Round
337408,168975,100T,13-6,Playoffs: Knockout Round
337408,168976,100T,13-4,Playoffs: Knockout Round
337408,all,100T,2-0,Playoffs: Knockout Round
337409,168978,G2,13-5,Playoffs: Upper Semifinals
337409,168979,G2,13-8,Playoffs: Upper Semifinals
337409,all,G2,2-0,Playoffs: Upper Semifinals
337410,168981,100T,13-3,Playoffs: Upper Semifinals
337410,168982,LEV,14-12,Playoffs: Upper Semifinals
337410,168983,100T,13-10,Playoffs: Upper Semifinals
337410,all,100T,2-1,Playoffs: Upper Semifinals
337411,168984,100T,13-5,Playoffs: Upper Final
337411,168985,G2,13-8,Playoffs: Upper Final
337411,168986,100T,13-11,Playoffs: Upper Final
337411,all,100T,2-1,Playoffs: Upper Final
337412,168987,100T,13-9,Playoffs: Grand Final
337412,168988,100T,13-7,Playoffs: Grand Final
337412,168989,100T,13-8,Playoffs: Grand Final
337412,all,100T,3-0,Playoffs: Grand Final
337413,168992,KRÜ,13-6,Playoffs: Lower Round 1
337413,168993,LEV,13-11,Playoffs: Lower Round 1
337413,168994,LEV,13-8,Playoffs: Lower Round 1
337413,all,LEV,2-1,Playoffs: Lower Round 1
337414,168995,LEV,14-12,Playoffs: Lower Final
337414,168996,G2,13-7,Playoffs: Lower Final
337414,168997,LEV,14-12,Playoffs: Lower Final
337414,168998,G2,13-10,Playoffs: Lower Final
337414,168999,G2,13-11,Playoffs: Lower Final
337414,all,G2,3-2,Playoffs: Lower Final
341816,169368,FNC,13-11,Playoffs: Knockout Round
341816,169376,TL,14-12,Playoffs: Knockout Round
341816,169377,FNC,13-5,Playoffs: Knockout Round
341816,all,FNC,2-1,Playoffs: Knockout Round
341817,169369,TH,13-11,Playoffs: Knockout Round
341817,169378,TH,13-9,Playoffs: Knockout Round
341817,all,TH,2-0,Playoffs: Knockout Round
341818,169370,FNC,13-11,Playoffs: Upper Semifinals
341818,169380,FNC,13-9,Playoffs: Upper Semifinals
341818,all,FNC,2-0,Playoffs: Upper Semifinals
341819,169371,TH,13-10,Playoffs: Upper Semifinals
341819,169382,TH,15-13,Playoffs: Upper Semifinals
341819,all,TH,2-0,Playoffs: Upper Semifinals
341820,169372,TH,15-13,Playoffs: Upper Final
341820,169384,TH,13-4,Playoffs: Upper Final
341820,all,TH,2-0,Playoffs: Upper Final
341821,169373,TH,13-7,Playoffs: Grand Final
341821,169386,TH,15-13,Playoffs: Grand Final
341821,169387,FNC,13-8,Playoffs: Grand Final
341821,169388,FNC,13-5,Playoffs: Grand Final
341821,169389,FNC,13-8,Playoffs: Grand Final
341821,all,FNC,3-2,Playoffs: Grand Final
341822,169374,FUT,13-3,Playoffs: Lower Round 1
341822,169390,FUT,13-10,Playoffs: Lower Round 1
341822,all,FUT,2-0,Playoffs: Lower Round 1
341823,169375,FUT,13-11,Playoffs: Lower Final
341823,169392,FNC,13-6,Playoffs: Lower Final
341823,169393,FNC,13-11,Playoffs: Lower Final
341823,169394,FNC,14-12,Playoffs: Lower Final
341823,all,FNC,3-1,Playoffs: Lower Final
353153,173346,FUT,13-7,Regular Season: Week 1
353153,173347,MKOI,13-7,Regular Season: Week 1
353153,173348,FUT,13-6,Regular Season: Week 1
353153,all,FUT,2-1,Regular Season: Week 1
353154,173349,FNC,13-9,Regular Season: Week 1
353154,173350,BBL,13-11,Regular Season: Week 1
353154,173351,FNC,13-11,Regular Season: Week 1
353154,all,FNC,2-1,Regular Season: Week 1
353155,173352,TH,13-3,Regular Season: Week 1
353155,173353,TH,13-5,Regular Season: Week 1
353155,all,TH,2-0,Regular Season: Week 1
353156,173355,VIT,13-10,Regular Season: Week 1
353156,173356,VIT,17-15,Regular Season: Week 1
353156,all,VIT,2-0,Regular Season: Week 1
353157,173358,M8,13-1,Regular Season: Week 1
353157,173359,GX,13-11,Regular Season: Week 1
353157,173360,GX,13-11,Regular Season: Week 1
353157,all,GX,2-1,Regular Season: Week 1
353158,173361,FUT,13-11,Regular Season: Week 1
353158,173362,FUT,13-5,Regular Season: Week 1
353158,all,FUT,2-0,Regular Season: Week 1
353159,173364,KC,13-6,Regular Season: Week 1
353159,173365,KC,13-5,Regular Season: Week 1
353159,all,KC,2-0,Regular Season: Week 1
353160,173367,FNC,13-6,Regular Season: Week 2
353160,173368,VIT,13-6,Regular Season: Week 2
353160,173369,FNC,13-7,Regular Season: Week 2
353160,all,FNC,2-1,Regular Season: Week 2
353161,173370,TH,13-10,Regular Season: Week 2
353161,173371,TH,13-6,Regular Season: Week 2
353161,all,TH,2-0,Regular Season: Week 2
353162,173373,BBL,13-6,Regular Season: Week 2
353162,173374,BBL,13-5,Regular Season: Week 2
353162,all,BBL,2-0,Regular Season: Week 2
353163,173376,GX,13-9,Regular Season: Week 2
353163,173377,GX,13-8,Regular Season: Week 2
353163,all,GX,2-0,Regular Season: Week 2
353164,173379,M8,13-11,Regular Season: Week 2
353164,173380,M8,13-11,Regular Season: Week 2
353164,all,M8,2-0,Regular Season: Week 2
353165,173382,FNC,13-3,Regular Season: Week 2
353165,173383,FNC,13-8,Regular Season: Week 2
353165,all,FNC,2-0,Regular Season: Week 2
353166,173385,TH,13-9,Regular Season: Week 3
353166,173386,GX,15-13,Regular Season: Week 3
353166,173387,TH,13-9,Regular Season: Week 3
353166,all,TH,2-1,Regular Season: Week 3
353167,173388,FUT,13-8,Regular Season: Week 3
353167,173389,FUT,13-4,Regular Season: Week 3
353167,all,FUT,2-0,Regular Season: Week 3
353168,173391,MKOI,13-10,Regular Season: Week 3
353168,173392,MKOI,13-6,Regular Season: Week 3
353168,all,MKOI,2-0,Regular Season: Week 3
353169,173394,TL,13-11,Regular Season: Week 3
353169,173395,TL,13-2,Regular Season: Week 3
353169,all,TL,2-0,Regular Season: Week 3
353170,173397,VIT,13-7,Regular Season: Week 3
353170,173398,BBL,13-6,Regular Season: Week 3
353170,173399,VIT,13-11,Regular Season: Week 3
353170,all,VIT,2-1,Regular Season: Week 3
353171,173400,TH,13-7,Regular Season: Week 3
353171,173401,M8,13-10,Regular Season: Week 3
353171,173402,TH,13-5,Regular Season: Week 3
353171,all,TH,2-1,Regular Season: Week 3
353172,173403,FUT,13-4,Regular Season: Week 4
353172,173404,FUT,13-6,Regular Season: Week 4
353172,all,FUT,2-0,Regular Season: Week 4
353173,173406,MKOI,13-11,Regular Season: Week 4
353173,173407,TH,13-9,Regular Season: Week 4
353173,173408,TH,13-10,Regular Season: Week 4
353173,all,TH,2-1,Regular Season: Week 4
353174,173409,FNC,13-2,Regular Season: Week 4
353174,173410,FNC,13-9,Regular Season: Week 4
353174,all,FNC,2-0,Regular Season: Week 4
353175,173412,NAVI,13-7,Regular Season: Week 4
353175,173413,M8,13-8,Regular Season: Week 4
353175,173414,NAVI,13-11,Regular Season: Week 4
353175,all,NAVI,2-1,Regular Season: Week 4
353177,173415,LEV,13-9,Regular Season: Week 1
353177,173416,LEV,13-7,Regular Season: Week 1
353177,all,LEV,2-0,Regular Season: Week 1
353178,173418,SEN,13-8,Regular Season: Week 1
353178,173419,SEN,14-12,Regular Season: Week 1
353178,all,SEN,2-0,Regular Season: Week 1
353179,173421,FUR,14-12,Regular Season: Week 1
353179,173422,FUR,16-14,Regular Season: Week 1
353179,all,FUR,2-0,Regular Season: Week 1
353180,173424,LOUD,13-7,Regular Season: Week 1
353180,173425,EG,13-6,Regular Season: Week 1
353180,173426,EG,13-11,Regular Season: Week 1
353180,all,EG,2-1,Regular Season: Week 1
353181,173427,G2,13-11,Regular Season: Week 1
353181,173428,C9,13-5,Regular Season: Week 1
353181,173429,G2,13-8,Regular Season: Week 1
353181,all,G2,2-1,Regular Season: Week 1
353182,173430,EG,13-5,Regular Season: Week 2
353182,173431,EG,13-4,Regular Season: Week 2
353182,all,EG,2-0,Regular Season: Week 2
353183,173433,SEN,13-11,Regular Season: Week 2
353183,173434,SEN,13-10,Regular Season: Week 2
353183,all,SEN,2-0,Regular Season: Week 2
353184,173436,LOUD,13-7,Regular Season: Week 2
353184,173437,MIBR,13-11,Regular Season: Week 2
353184,173438,LOUD,13-9,Regular Season: Week 2
353184,all,LOUD,2-1,Regular Season: Week 2
353185,173439,LEV,13-10,Regular Season: Week 2
353185,173440,LEV,13-4,Regular Season: Week 2
353185,all,LEV,2-0,Regular Season: Week 2
353186,173442,G2,13-7,Regular Season: Week 2
353186,173443,G2,13-8,Regular Season: Week 2
353186,all,G2,2-0,Regular Season: Week 2
353187,173445,SEN,13-5,Regular Season: Week 2
353187,173446,SEN,13-8,Regular Season: Week 2
353187,all,SEN,2-0,Regular Season: Week 2
353188,173448,LEV,13-5,Regular Season: Week 2
353188,173449,LEV,13-10,Regular Season: Week 2
353188,all,LEV,2-0,Regular Season: Week 2
353189,173451,LOUD,13-11,Regular Season: Week 2
353189,173452,FUR,13-10,Regular Season: Week 2
353189,173453,FUR,13-9,Regular Season: Week 2
353189,all,FUR,2-1,Regular Season: Week 2
353190,173454,100T,13-5,Regular Season: Week 2
353190,173455,100T,13-6,Regular Season: Week 2
353190,all,100T,2-0,Regular Season: Week 2
353191,173457,KRÜ,13-8,Regular Season: Week 2
353191,173458,NRG,13-8,Regular Season: Week 2
353191,173459,NRG,13-7,Regular Season: Week 2
353191,all,NRG,2-1,Regular Season: Week 2
353192,173460,KRÜ,13-4,Regular Season: Week 3
353192,173461,G2,16-14,Regular Season: Week 3
353192,173462,G2,13-5,Regular Season: Week 3
353192,all,G2,2-1,Regular Season: Week 3
353193,173463,LEV,13-11,Regular Season: Week 3
353193,173464,LEV,13-6,Regular Season: Week 3
353193,all,LEV,2-0,Regular Season: Week 3
353194,173466,FUR,13-10,Regular Season: Week 3
353194,173467,FUR,13-7,Regular Season: Week 3
353194,all,FUR,2-0,Regular Season: Week 3
353195,173469,NRG,13-3,Regular Season: Week 3
353195,173470,C9,13-10,Regular Season: Week 3
353195,173471,C9,14-12,Regular Season: Week 3
353195,all,C9,2-1,Regular Season: Week 3
353196,173472,100T,13-10,Regular Season: Week 3
353196,173473,EG,13-10,Regular Season: Week 3
353196,173474,100T,13-7,Regular Season: Week 3
353196,all,100T,2-1,Regular Season: Week 3
353197,173475,KRÜ,13-7,Regular Season: Week 4
353197,173476,KRÜ,13-10,Regular Season: Week 4
353197,all,KRÜ,2-0,Regular Season: Week 4
353198,173478,MIBR,13-9,Regular Season: Week 4
353198,173479,MIBR,13-2,Regular Season: Week 4
353198,all,MIBR,2-0,Regular Season: Week 4
353199,173481,LEV,13-6,Regular Season: Week 4
353199,173482,LEV,13-6,Regular Season: Week 4
353199,all,LEV,2-0,Regular Season: Week 4
353200,173484,100T,13-1,Regular Season: Week 4
353200,173485,LOUD,13-8,Regular Season: Week 4
353200,173486,LOUD,13-10,Regular Season: Week 4
353200,all,LOUD,2-1,Regular Season: Week 4
353201,173487,G2,13-6,Regular Season: Week 4
353201,173488,G2,13-9,Regular Season: Week 4
353201,all,G2,2-0,Regular Season: Week 4
353202,173490,MKOI,13-5,Regular Season: Week 2
353202,173491,MKOI,14-12,Regular Season: Week 2
353202,all,MKOI,2-0,Regular Season: Week 2
353203,173493,VIT,13-4,Regular Season: Week 4
353203,173494,KC,13-9,Regular Season: Week 4
353203,173495,VIT,14-12,Regular Season: Week 4
353203,all,VIT,2-1,Regular Season: Week 4
365316,176169,GEN,13-8,Playoffs: Knockout Round
365316,176170,GEN,13-11,Playoffs: Knockout Round
365316,all,GEN,2-0,Playoffs: Knockout Round
365317,176172,TLN,13-11,Playoffs: Knockout Round
365317,176173,TLN,13-11,Playoffs: Knockout Round
365317,all,TLN,2-0,Playoffs: Knockout Round
365318,176175,GEN,13-10,Playoffs: Upper Semifinals
365318,176176,GEN,13-5,Playoffs: Upper Semifinals
365318,all,GEN,2-0,Playoffs: Upper Semifinals
365319,176178,KRX,13-8,Playoffs: Upper Semifinals
365319,176179,KRX,13-4,Playoffs: Upper Semifinals
365319,all,KRX,2-0,Playoffs: Upper Semifinals
365320,176181,GEN,13-9,Playoffs: Upper Final
365320,176182,KRX,13-10,Playoffs: Upper Final
365320,176183,GEN,13-6,Playoffs: Upper Final
365320,all,GEN,2-1,Playoffs: Upper Final
365321,176184,KRX,13-6,Playoffs: Grand Final
365321,176185,GEN,18-16,Playoffs: Grand Final
365321,176186,GEN,14-12,Playoffs: Grand Final
365321,176187,GEN,13-6,Playoffs: Grand Final
365321,all,GEN,3-1,Playoffs: Grand Final
365322,176189,PRX,13-3,Playoffs: Lower Round 1
365322,176190,PRX,13-3,Playoffs: Lower Round 1
365322,all,PRX,2-0,Playoffs: Lower Round 1
365323,176192,PRX,13-7,Playoffs: Lower Final
365323,176193,PRX,13-10,Playoffs: Lower Final
365323,176194,KRX,13-10,Playoffs: Lower Final
365323,176195,KRX,13-10,Playoffs: Lower Final
365323,176196,KRX,13-7,Playoffs: Lower Final
365323,all,KRX,3-2,Playoffs: Lower Final
371266,178819,KRÜ,13-11,Playoffs: Knockout Round
371266,178820,C9,13-11,Playoffs: Knockout Round
371266,178821,KRÜ,13-6,Playoffs: Knockout Round
371266,all,KRÜ,2-1,Playoffs: Knockout Round
371267,178822,100T,13-7,Playoffs: Knockout Round
371267,178823,100T,13-10,Playoffs: Knockout Round
371267,all,100T,2-0,Playoffs: Knockout Round
371268,178825,LEV,13-2,Playoffs: Upper Semifinals
371268,178826,LEV,13-4,Playoffs: Upper Semifinals
371268,all,LEV,2-0,Playoffs: Upper Semifinals
371269,178828,G2,13-5,Playoffs: Upper Semifinals
371269,178829,G2,13-10,Playoffs: Upper Semifinals
371269,all,G2,2-0,Playoffs: Upper Semifinals
371270,178831,G2,13-8,Playoffs: Upper Final
371270,178832,G2,13-6,Playoffs: Upper Final
371270,all,G2,2-0,Playoffs: Upper Final
371271,178834,LEV,15-13,Playoffs: Grand Final
371271,178835,LEV,16-14,Playoffs: Grand Final
371271,178836,G2,13-9,Playoffs: Grand Final
371271,178837,LEV,13-4,Playoffs: Grand Final
371271,all,LEV,3-1,Playoffs: Grand Final
371272,178839,100T,13-9,Playoffs: Lower Round 1
371272,178840,KRÜ,13-11,Playoffs: Lower Round 1
371272,178841,KRÜ,13-11,Playoffs: Lower Round 1
371272,all,KRÜ,2-1,Playoffs: Lower Round 1
371273,178842,LEV,13-3,Playoffs: Lower Final
371273,178843,KRÜ,13-11,Playoffs: Lower Final
371273,178844,KRÜ,13-7,Playoffs: Lower Final
371273,178845,LEV,13-10,Playoffs: Lower Final
371273,178846,LEV,13-10,Playoffs: Lower Final
371273,all,LEV,3-2,Playoffs: Lower Final
371278,178847,NAVI,13-8,Playoffs: Knockout Round
371278,178848,VIT,13-5,Playoffs: Knockout Round
371278,178849,VIT,13-7,Playoffs: Knockout Round
371278,all,VIT,2-1,Playoffs: Knockout Round
371279,178850,KC,13-7,Playoffs: Knockout Round
371279,178851,FNC,15-13,Playoffs: Knockout Round
371279,178852,FNC,13-6,Playoffs: Knockout Round
371279,all,FNC,2-1,Playoffs: Knockout Round
371280,178853,TH,14-12,Playoffs: Upper Semifinals
371280,178854,VIT,13-10,Playoffs: Upper Semifinals
371280,178855,VIT,14-12,Playoffs: Upper Semifinals
371280,all,VIT,2-1,Playoffs: Upper Semifinals
371281,178856,FNC,15-13,Playoffs: Upper Semifinals
371281,178857,FNC,13-5,Playoffs: Upper Semifinals
371281,all,FNC,2-0,Playoffs: Upper Semifinals
371282,178859,FNC,13-11,Playoffs: Upper Final
371282,178860,FNC,13-6,Playoffs: Upper Final
371282,all,FNC,2-0,Playoffs: Upper Final
371283,178862,FNC,13-8,Playoffs: Grand Final
371283,178863,VIT,13-9,Playoffs: Grand Final
371283,178864,FNC,13-9,Playoffs: Grand Final
371283,178865,FNC,13-3,Playoffs: Grand Final
371283,all,FNC,3-1,Playoffs: Grand Final
371284,178867,TH,13-10,Playoffs: Lower Round 1
371284,178868,TH,13-11,Playoffs: Lower Round 1
371284,all,TH,2-0,Playoffs: Lower Round 1
371285,178870,TH,13-6,Playoffs: Lower Final
371285,178871,VIT,13-4,Playoffs: Lower Final
371285,178872,VIT,13-3,Playoffs: Lower Final
371285,178873,VIT,13-9,Playoffs: Lower Final
371285,all,VIT,3-1,Playoffs: Lower Final
378656,180354,FNC,13-9,Group Stage: Opening (A)
378656,180355,FNC,13-4,Group Stage: Opening (A)
378656,all,FNC,2-0,Group Stage: Opening (A)
378657,180357,KRÜ,13-2,Group Stage: Opening (A)
378657,180358,KRX,13-6,Group Stage: Opening (A)
378657,180359,KRX,13-6,Group Stage: Opening (A)
378657,all,KRX,2-1,Group Stage: Opening (A)
378658,180360,KRX,13-11,Group Stage: Winner's (A)
378658,180361,KRX,13-6,Group Stage: Winner's (A)
378658,all,KRX,2-0,Group Stage: Winner's (A)
378659,180363,KRÜ,13-9,Group Stage: Elimination (A)
378659,180364,KRÜ,13-4,Group Stage: Elimination (A)
378659,all,KRÜ,2-0,Group Stage: Elimination (A)
378660,180366,KRÜ,13-11,Group Stage: Decider (A)
378660,180367,FNC,13-9,Group Stage: Decider (A)
378660,180368,FNC,13-5,Group Stage: Decider (A)
378660,all,FNC,2-1,Group Stage: Decider (A)
378662,180369,GEN,13-8,Group Stage: Opening (B)
378662,180370,GEN,13-7,Group Stage: Opening (B)
378662,all,GEN,2-0,Group Stage: Opening (B)
378663,180372,TH,14-12,Group Stage: Opening (B)
378663,180373,FPX,13-9,Group Stage: Opening (B)
378663,180374,TH,15-13,Group Stage: Opening (B)
378663,all,TH,2-1,Group Stage: Opening (B)
378664,180375,GEN,13-11,Group Stage: Winner's (B)
378664,180376,TH,13-11,Group Stage: Winner's (B)
378664,180377,TH,13-10,Group Stage: Winner's (B)
378664,all,TH,2-1,Group Stage: Winner's (B)
378665,180378,SEN,13-8,Group Stage: Elimination (B)
378665,180379,SEN,13-5,Group Stage: Elimination (B)
378665,all,SEN,2-0,Group Stage: Elimination (B)
378666,180381,SEN,13-9,Group Stage: Decider (B)
378666,180382,SEN,13-6,Group Stage: Decider (B)
378666,all,SEN,2-0,Group Stage: Decider (B)
378667,180384,LEV,13-11,Group Stage: Opening (C)
378667,180385,LEV,13-8,Group Stage: Opening (C)
378667,all,LEV,2-0,Group Stage: Opening (C)
378669,180387,TE,15-13,Group Stage: Opening (C)
378669,180388,VIT,13-7,Group Stage: Opening (C)
378669,180389,TE,13-7,Group Stage: Opening (C)
378669,all,TE,2-1,Group Stage: Opening (C)
378670,180390,TE,13-10,Group Stage: Winner's (C)
378670,180391,LEV,13-9,Group Stage: Winner's (C)
378670,180392,TE,13-5,Group Stage: Winner's (C)
378670,all,TE,2-1,Group Stage: Winner's (C)
378671,180393,VIT,13-6,Group Stage: Elimination (C)
378671,180394,VIT,13-8,Group Stage: Elimination (C)
378671,all,VIT,2-0,Group Stage: Elimination (C)
378672,180396,LEV,14-12,Group Stage: Decider (C)
378672,180397,LEV,13-4,Group Stage: Decider (C)
378672,all,LEV,2-0,Group Stage: Decider (C)
378673,180399,EDG,13-9,Group Stage: Opening (D)
378673,180400,EDG,13-10,Group Stage: Opening (D)
378673,all,EDG,2-0,Group Stage: Opening (D)
378674,180402,G2,13-8,Group Stage: Opening (D)
378674,180403,G2,13-9,Group Stage: Opening (D)
378674,all,G2,2-0,Group Stage: Opening (D)
378675,180405,EDG,13-8,Group Stage: Winner's (D)
378675,180406,G2,13-11,Group Stage: Winner's (D)
378675,180407,G2,13-11,Group Stage: Winner's (D)
378675,all,G2,2-1,Group Stage: Winner's (D)
378676,180408,PRX,13-11,Group Stage: Elimination (D)
378676,180409,PRX,13-6,Group Stage: Elimination (D)
378676,all,PRX,2-0,Group Stage: Elimination (D)
378677,180411,PRX,13-3,Group Stage: Decider (D)
378677,180412,EDG,13-8,Group Stage: Decider (D)
378677,180413,EDG,13-4,Group Stage: Decider (D)
378677,all,EDG,2-1,Group Stage: Decider (D)
378822,180414,SEN,15-13,Playoffs: Upper Quarterfinals
378822,180415,SEN,13-8,Playoffs: Upper Quarterfinals
378822,all,SEN,2-0,Playoffs: Upper Quarterfinals
378823,180417,EDG,13-7,Playoffs: Upper Quarterfinals
378823,180418,EDG,13-10,Playoffs: Upper Quarterfinals
378823,all,EDG,2-0,Playoffs: Upper Quarterfinals
